route_id,origin_iata,destination_iata,origin_city,destination_city,origin_province,destination_province,month,year,month_num,quarter,season,covid_period,is_peak_travel_month,route_group,strategic_role,status_assumption,is_regional_origin,is_hub_destination,distance_km,route_segment,nearest_origin_hub_iata,nearest_origin_hub_distance_km,notes,origin_monthly_screened_passengers,destination_monthly_screened_passengers,nearest_origin_hub_monthly_screened_passengers,origin_annual_passengers,destination_annual_passengers,nearest_origin_hub_annual_passengers,observed_route_passengers,flight_frequency_proxy,route_active,simulated_marketing_spend,origin_domestic_total_itinerant_movements,origin_domestic_air_carrier_level_i_iii_movements,origin_domestic_air_carrier_level_iv_vi_movements,origin_domestic_air_carrier_all_levels_movements,origin_transborder_total_itinerant_movements,origin_other_international_total_itinerant_movements,destination_domestic_total_itinerant_movements,destination_domestic_air_carrier_level_i_iii_movements,destination_domestic_air_carrier_level_iv_vi_movements,destination_domestic_air_carrier_all_levels_movements,destination_transborder_total_itinerant_movements,destination_other_international_total_itinerant_movements,nearest_origin_hub_domestic_total_itinerant_movements,nearest_origin_hub_domestic_air_carrier_level_i_iii_movements,nearest_origin_hub_domestic_air_carrier_level_iv_vi_movements,nearest_origin_hub_domestic_air_carrier_all_levels_movements,nearest_origin_hub_transborder_total_itinerant_movements,nearest_origin_hub_other_international_total_itinerant_movements,direct_weekly_frequency_proxy,route_supply_confidence,route_supply_event_count,route_supply_event_ids,route_supply_carriers,route_supply_evidence_types,route_supply_source_titles,route_supply_source_urls
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-01-01,2020,1,1,winter,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,800430,1623784,,7199495,12996101,,,,,3334,137,2634,2771,104,24,16051,15428,280,15708,5488,2718,13924,13478,155,13633,14038,7533,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-02-01,2020,2,1,winter,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,707380,1545080,,7199495,12996101,,,,,4080,129,3247,3376,105,18,15832,15042,332,15374,5178,2320,12689,12234,150,12384,13314,6916,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-03-01,2020,3,1,spring,covid_shock,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,404264,811942,,7199495,12996101,,,,,3389,98,2435,2533,91,19,13405,12793,273,13066,4197,1916,10899,10545,116,10661,11230,5778,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-04-01,2020,4,2,spring,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,27814,37137,,7199495,12996101,,,,,747,49,42,91,18,,4472,4185,112,4297,636,466,3295,3141,62,3203,1383,803,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-05-01,2020,5,2,spring,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,35050,50839,,7199495,12996101,,,,,1045,51,52,103,21,2,4864,4309,180,4489,554,775,3146,2948,85,3033,1120,1225,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-06-01,2020,6,2,summer,covid_shock,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,71558,100758,,7199495,12996101,,,,,2434,88,916,1004,29,2,7335,6465,271,6736,705,765,4598,4283,153,4436,1590,1110,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-07-01,2020,7,3,summer,covid_shock,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,115251,175271,,7199495,12996101,,,,,4156,79,2727,2806,29,2,10173,8876,463,9339,987,864,6198,5835,186,6021,2191,1445,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-08-01,2020,8,3,summer,covid_shock,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,156207,232347,,7199495,12996101,,,,,5280,118,3884,4002,33,5,11126,9579,572,10151,1018,890,6652,6300,191,6491,2088,1637,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-09-01,2020,9,3,fall,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,136046,200416,,7199495,12996101,,,,,5869,85,4497,4582,57,6,9517,8585,294,8879,923,927,6113,5807,147,5954,1774,1551,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-10-01,2020,10,4,fall,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,123240,193642,,7199495,12996101,,,,,5916,160,4640,4800,60,6,9294,8403,284,8687,953,934,5996,5711,120,5831,2014,1818,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-11-01,2020,11,4,fall,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,104938,192903,,7199495,12996101,,,,,5291,150,4065,4215,66,2,8110,7613,113,7726,946,903,5108,4847,98,4945,2214,2110,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-12-01,2020,12,4,winter,covid_shock,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,113106,253155,,7199495,12996101,,,,,3120,121,2297,2418,110,9,8542,8100,103,8203,1127,989,5967,5787,95,5882,2565,2378,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-01-01,2021,1,1,winter,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,96468,192863,,7000547,12367942,,,,,3513,81,2795,2876,69,6,7508,7095,107,7202,993,890,4781,4638,63,4701,2322,2271,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-02-01,2021,2,1,winter,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,65596,101525,,7000547,12367942,,,,,4093,132,3278,3410,35,1,6410,5954,108,6062,809,618,3241,3081,83,3164,1506,1669,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-03-01,2021,3,1,spring,covid_restriction,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,75618,114577,,7000547,12367942,,,,,5768,137,4645,4782,52,,7536,6925,124,7049,709,674,3516,3306,86,3392,1566,1888,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-04-01,2021,4,2,spring,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,69623,116349,,7000547,12367942,,,,,5231,89,4254,4343,58,2,7363,6839,90,6929,737,685,3598,3435,73,3508,1859,1813,,uncovered,0,,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-05-01,2021,5,2,spring,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,74788,129500,,7000547,12367942,,7.0,1,,7011,146,5544,5690,74,4,7915,7345,124,7469,806,769,3934,3749,91,3840,1944,1790,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-06-01,2021,6,2,summer,covid_restriction,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,117418,207031,,7000547,12367942,,7.0,1,,5732,158,4324,4482,55,6,9685,8706,255,8961,883,909,5011,4722,133,4855,2535,1784,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-07-01,2021,7,3,summer,covid_restriction,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,274932,483360,,7000547,12367942,,7.0,1,,5902,319,4299,4618,85,8,13835,12351,433,12784,1396,1050,8313,7863,222,8085,3688,2200,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-08-01,2021,8,3,summer,covid_restriction,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,430983,761748,,7000547,12367942,,7.0,1,,6534,300,4680,4980,93,1,16374,14617,596,15213,2083,1084,11378,10779,256,11035,5294,2759,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-09-01,2021,9,3,fall,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,373334,680955,,7000547,12367942,,7.0,1,,6001,291,4428,4719,83,4,15177,13944,336,14280,2464,1184,11643,11006,232,11238,6559,3124,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-10-01,2021,10,4,fall,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,389939,758901,,7000547,12367942,,7.0,1,,4343,325,2967,3292,112,7,14580,13496,225,13721,2910,1478,11536,10969,207,11176,7718,3732,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-11-01,2021,11,4,fall,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,364077,759434,,7000547,12367942,,7.0,1,,4212,234,3110,3344,88,6,13520,12557,295,12852,3204,1474,10239,9682,207,9889,8394,4454,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-12-01,2021,12,4,winter,covid_restriction,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,435297,878895,,7000547,12367942,,7.0,1,,3504,199,2557,2756,140,18,13713,12872,253,13125,3442,1646,11134,10746,120,10866,8763,5600,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-01-01,2022,1,1,winter,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,289704,570608,,18613367,35028484,,7.0,1,,4006,173,3193,3366,136,20,11356,10836,151,10987,3057,1604,8345,8116,84,8200,7033,5113,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-02-01,2022,2,1,winter,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,312014,629011,,18613367,35028484,,7.0,1,,2930,202,2269,2471,122,20,11173,10401,182,10583,2776,1368,7784,7473,127,7600,6650,4000,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-03-01,2022,3,1,spring,recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,467349,970444,,18613367,35028484,,7.0,1,,4194,183,3237,3420,152,20,13552,12620,279,12899,3756,1658,9655,9273,147,9420,9334,5345,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-04-01,2022,4,2,spring,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,531421,1087292,,18613367,35028484,,7.0,1,,5470,257,4242,4499,200,11,14034,12801,423,13224,3992,1623,9995,9582,156,9738,10802,5479,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-05-01,2022,5,2,spring,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,613094,1273564,,18613367,35028484,,7.0,1,,6697,248,5254,5502,149,15,17109,15565,656,16221,3970,1580,13097,12426,345,12771,11958,5339,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-06-01,2022,6,2,summer,recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,733101,1419440,,18613367,35028484,,7.0,1,,6921,339,5334,5673,147,12,18129,16403,740,17143,4904,1879,13096,12379,398,12777,12086,5718,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-07-01,2022,7,3,summer,recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,832219,1631584,,18613367,35028484,,9.0,1,,6721,307,5213,5520,141,15,20140,17975,968,18943,5302,1968,14084,13334,450,13784,12003,6244,9.0,high,2,YKF_YVR_2021_START|YKF_YVR_2022_SUMMER,Flair,official_airport_release|schedule_archive,Waterloo Airport and Flair Airlines Announce Additional Destinations|Flair Airlines Summer 2022 Network Update,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d|https://www.aeroroutes.com/eng/220407-f8ns22
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-08-01,2022,8,3,summer,recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,869941,1642138,,18613367,35028484,,9.0,1,,6064,367,4420,4787,138,17,20873,18412,1144,19556,5447,2025,14663,13793,547,14340,12315,6361,9.0,high,2,YKF_YVR_2021_START|YKF_YVR_2022_SUMMER,Flair,official_airport_release|schedule_archive,Waterloo Airport and Flair Airlines Announce Additional Destinations|Flair Airlines Summer 2022 Network Update,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d|https://www.aeroroutes.com/eng/220407-f8ns22
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-09-01,2022,9,3,fall,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,768861,1401332,,18613367,35028484,,9.0,1,,6194,324,4620,4944,170,13,17808,16214,684,16898,4886,1875,13312,12328,558,12886,12220,5799,9.0,high,2,YKF_YVR_2021_START|YKF_YVR_2022_SUMMER,Flair,official_airport_release|schedule_archive,Waterloo Airport and Flair Airlines Announce Additional Destinations|Flair Airlines Summer 2022 Network Update,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d|https://www.aeroroutes.com/eng/220407-f8ns22
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-10-01,2022,10,4,fall,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,730765,1447375,,18613367,35028484,,9.0,1,,5811,317,4320,4637,176,11,16675,15366,542,15908,4493,1809,12696,11973,414,12387,12659,5775,9.0,high,2,YKF_YVR_2021_START|YKF_YVR_2022_SUMMER,Flair,official_airport_release|schedule_archive,Waterloo Airport and Flair Airlines Announce Additional Destinations|Flair Airlines Summer 2022 Network Update,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d|https://www.aeroroutes.com/eng/220407-f8ns22
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-11-01,2022,11,4,fall,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,664665,1373522,,18613367,35028484,,7.0,1,,3396,218,2528,2746,194,26,14252,13306,362,13668,4129,1856,10650,10052,286,10338,12515,5837,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-12-01,2022,12,4,winter,recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,738724,1522698,,18613367,35028484,,7.0,1,,2501,223,1805,2028,176,40,13284,12435,375,12810,4399,2124,10350,9781,277,10058,12215,6748,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-01-01,2023,1,1,winter,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,711257,1403684,,24371059,43830389,,7.0,1,,2496,278,1801,2079,165,41,13966,13159,377,13536,4706,2234,10240,9770,259,10029,12129,6813,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-02-01,2023,2,1,winter,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,681571,1354261,,24371059,43830389,,7.0,1,,3601,243,2764,3007,169,55,12586,11821,356,12177,4269,2012,9418,8910,244,9154,11298,6081,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-03-01,2023,3,1,spring,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,801583,1523075,,24371059,43830389,,7.0,1,,5223,244,4286,4530,184,57,15157,14166,505,14671,4882,2244,10976,10334,363,10697,12929,6946,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-04-01,2023,4,2,spring,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,767067,1544222,,24371059,43830389,,7.0,1,,6123,217,5006,5223,181,30,14708,13623,514,14137,4631,2044,11565,10747,457,11204,12796,6759,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-05-01,2023,5,2,spring,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,834448,1576219,,24371059,43830389,,7.0,1,,8158,302,6671,6973,139,16,17531,16212,542,16754,4834,1987,13002,12069,569,12638,13567,6309,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-06-01,2023,6,2,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,911940,1665176,,24371059,43830389,,7.0,1,,5974,339,4787,5126,143,15,17727,16271,692,16963,5238,2028,13044,12020,630,12650,12232,6072,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-07-01,2023,7,3,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,1022138,1881961,,24371059,43830389,,7.0,1,,7269,389,5909,6298,181,11,19934,18093,930,19023,6056,2247,14117,13181,698,13879,12529,6781,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-08-01,2023,8,3,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,1073277,1876626,,24371059,43830389,,7.0,1,,7053,499,5406,5905,179,13,20281,18353,979,19332,6130,2224,14746,13821,605,14426,12868,6804,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-09-01,2023,9,3,fall,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,929134,1619985,,24371059,43830389,,7.0,1,,7506,378,6009,6387,159,18,17566,16126,652,16778,5246,2023,13548,12613,609,13222,12640,6353,7.0,high,1,YKF_YVR_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
