route_id,origin_iata,destination_iata,origin_city,destination_city,origin_province,destination_province,month,year,month_num,quarter,season,covid_period,is_peak_travel_month,route_group,strategic_role,status_assumption,is_regional_origin,is_hub_destination,distance_km,route_segment,nearest_origin_hub_iata,nearest_origin_hub_distance_km,notes,origin_monthly_screened_passengers,destination_monthly_screened_passengers,nearest_origin_hub_monthly_screened_passengers,origin_annual_passengers,destination_annual_passengers,nearest_origin_hub_annual_passengers,observed_route_passengers,flight_frequency_proxy,route_active,simulated_marketing_spend
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-01-01,2020,1,1,winter,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,800430,1623784,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-02-01,2020,2,1,winter,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,707380,1545080,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-03-01,2020,3,1,spring,covid_shock,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,404264,811942,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-04-01,2020,4,2,spring,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,27814,37137,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-05-01,2020,5,2,spring,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,35050,50839,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-06-01,2020,6,2,summer,covid_shock,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,71558,100758,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-07-01,2020,7,3,summer,covid_shock,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,115251,175271,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-08-01,2020,8,3,summer,covid_shock,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,156207,232347,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-09-01,2020,9,3,fall,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,136046,200416,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-10-01,2020,10,4,fall,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,123240,193642,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-11-01,2020,11,4,fall,covid_shock,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,104938,192903,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2020-12-01,2020,12,4,winter,covid_shock,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,113106,253155,,7199495,12996101,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-01-01,2021,1,1,winter,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,96468,192863,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-02-01,2021,2,1,winter,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,65596,101525,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-03-01,2021,3,1,spring,covid_restriction,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,75618,114577,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-04-01,2021,4,2,spring,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,69623,116349,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-05-01,2021,5,2,spring,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,74788,129500,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-06-01,2021,6,2,summer,covid_restriction,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,117418,207031,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-07-01,2021,7,3,summer,covid_restriction,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,274932,483360,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-08-01,2021,8,3,summer,covid_restriction,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,430983,761748,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-09-01,2021,9,3,fall,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,373334,680955,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-10-01,2021,10,4,fall,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,389939,758901,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-11-01,2021,11,4,fall,covid_restriction,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,364077,759434,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2021-12-01,2021,12,4,winter,covid_restriction,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,435297,878895,,7000547,12367942,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-01-01,2022,1,1,winter,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,289704,570608,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-02-01,2022,2,1,winter,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,312014,629011,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-03-01,2022,3,1,spring,recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,467349,970444,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-04-01,2022,4,2,spring,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,531421,1087292,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-05-01,2022,5,2,spring,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,613094,1273564,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-06-01,2022,6,2,summer,recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,733101,1419440,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-07-01,2022,7,3,summer,recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,832219,1631584,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-08-01,2022,8,3,summer,recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,869941,1642138,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-09-01,2022,9,3,fall,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,768861,1401332,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-10-01,2022,10,4,fall,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,730765,1447375,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-11-01,2022,11,4,fall,recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,664665,1373522,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2022-12-01,2022,12,4,winter,recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,738724,1522698,,18613367,35028484,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-01-01,2023,1,1,winter,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,711257,1403684,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-02-01,2023,2,1,winter,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,681571,1354261,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-03-01,2023,3,1,spring,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,801583,1523075,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-04-01,2023,4,2,spring,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,767067,1544222,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-05-01,2023,5,2,spring,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,834448,1576219,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-06-01,2023,6,2,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,911940,1665176,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-07-01,2023,7,3,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,1022138,1881961,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-08-01,2023,8,3,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,1073277,1876626,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-09-01,2023,9,3,fall,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,929134,1619985,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-10-01,2023,10,4,fall,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,859892,1625369,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-11-01,2023,11,4,fall,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,768621,1500101,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2023-12-01,2023,12,4,winter,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,807222,1688826,,24371059,43830389,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-01-01,2024,1,1,winter,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,788286,1553662,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-02-01,2024,2,1,winter,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,763740,1520561,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-03-01,2024,3,1,spring,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,856075,1623943,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-04-01,2024,4,2,spring,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,808445,1601981,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-05-01,2024,5,2,spring,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,901203,1678902,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-06-01,2024,6,2,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,941308,1748712,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-07-01,2024,7,3,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,1062506,1946906,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-08-01,2024,8,3,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,1124411,2029328,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-09-01,2024,9,3,fall,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,947835,1660664,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-10-01,2024,10,4,fall,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,878580,1687902,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-11-01,2024,11,4,fall,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,800653,1598683,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2024-12-01,2024,12,4,winter,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,912733,1764257,,25341381,45825353,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-01-01,2025,1,1,winter,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,797343,1563965,,26013167,45998881,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-02-01,2025,2,1,winter,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,775814,1498511,,26013167,45998881,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-03-01,2025,3,1,spring,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,881364,1628079,,26013167,45998881,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-04-01,2025,4,2,spring,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,822131,1654314,,26013167,45998881,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-05-01,2025,5,2,spring,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,929591,1692575,,26013167,45998881,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-06-01,2025,6,2,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,996623,1786891,,26013167,45998881,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-07-01,2025,7,3,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,1120208,1999708,,26013167,45998881,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-08-01,2025,8,3,summer,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,1155465,1971419,,26013167,45998881,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-09-01,2025,9,3,fall,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,999722,1739840,,26013167,45998881,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-10-01,2025,10,4,fall,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,936380,1765512,,26013167,45998881,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-11-01,2025,11,4,fall,post_recovery,0,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,815875,1599404,,26013167,45998881,,,,
YKF_YVR,YKF,YVR,Waterloo Region,Vancouver,ON,BC,2025-12-01,2025,12,4,winter,post_recovery,1,personal_anchor,long_haul_regional,historical_to_validate,1,1,3301.9,long_haul,YYZ,65.3,Waterloo-Vancouver is the motivating discontinued route.,,894299,1805347,,26013167,45998881,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-01-01,2020,1,1,winter,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,487454,1623784,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-02-01,2020,2,1,winter,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,470783,1545080,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-03-01,2020,3,1,spring,covid_shock,1,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,248446,811942,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-04-01,2020,4,2,spring,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,15268,37137,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-05-01,2020,5,2,spring,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,20141,50839,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-06-01,2020,6,2,summer,covid_shock,1,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,43165,100758,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-07-01,2020,7,3,summer,covid_shock,1,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,88190,175271,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-08-01,2020,8,3,summer,covid_shock,1,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,116530,232347,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-09-01,2020,9,3,fall,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,103455,200416,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-10-01,2020,10,4,fall,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,102782,193642,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-11-01,2020,11,4,fall,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,87023,192903,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2020-12-01,2020,12,4,winter,covid_shock,1,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,93109,253155,,5321886,12996101,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2021-01-01,2021,1,1,winter,covid_restriction,0,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,82007,192863,,5897116,12367942,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2021-02-01,2021,2,1,winter,covid_restriction,0,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,54312,101525,,5897116,12367942,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2021-03-01,2021,3,1,spring,covid_restriction,1,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,64535,114577,,5897116,12367942,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2021-04-01,2021,4,2,spring,covid_restriction,0,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,58939,116349,,5897116,12367942,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2021-05-01,2021,5,2,spring,covid_restriction,0,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,59344,129500,,5897116,12367942,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2021-06-01,2021,6,2,summer,covid_restriction,1,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,100339,207031,,5897116,12367942,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2021-07-01,2021,7,3,summer,covid_restriction,1,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,236450,483360,,5897116,12367942,,,,
YKF_YYC,YKF,YYC,Waterloo Region,Calgary,ON,AB,2021-08-01,2021,8,3,summer,covid_restriction,1,regional_to_hub,western_access,to_validate,1,1,2648.9,long_haul,YYZ,65.3,Useful comparison for western Canada demand from Waterloo.,,349117,761748,,5897116,12367942,,,,
